id,description,primary_clue,secondary_issues,primary_category,action,target,symptom,issue_key,is_multi_issue,label_confidence,n_issues,app,__sheet__,id_norm,issue_key_norm,text_used,text_col_used,raw_text_len,norm_text_len,text_key,has_anchor,drop_reason
10010000003598,"在“我的”界面点击“专属顾问”按钮,会自动切出,手动切回后,点击后退按钮闪退","在“我的”界面点击“专属顾问”按钮,会自动切出,手动切回后,点击后退按钮闪退",,Crash,other,button_icon,crash,other.button_icon.crash,N,High,1,途牛,途牛,10010000003598,other.button_icon.crash,"在“我的”界面点击“专属顾问”按钮,会自动切出,手动切回后,点击后退按钮闪退",primary_clue,38,31,在 我的 界面点击 专属顾问 按钮 会自动切出 手动切回后 点击后退按钮闪退,1,
10010000002426,在私聊界面，显示所有的联系人以后，并不能添加用户所想要添加联系人的搜索功能。,在私聊界面，显示所有的联系人以后，并不能添加用户所想要添加联系人的搜索功能。,,Functional-Search,search,page_view,cannot_or_fail,search.page_view.cannot_or_fail,N,High,1,途牛,途牛,10010000002426,search.page_view.cannot_or_fail,在私聊界面，显示所有的联系人以后，并不能添加用户所想要添加联系人的搜索功能。,primary_clue,38,35,在私聊界面 显示所有的联系人以后 并不能添加用户所想要添加联系人的搜索功能,1,
10010000002547,发起私聊需要用户登录，qq登录授权失败。微信点击没有反应。微博点击没有反应。,发起私聊需要用户登录，qq登录授权失败。微信点击没有反应。微博点击没有反应。,,Functional-Account,login,chat,permission,login.chat.permission,N,High,1,途牛,途牛,10010000002547,login.chat.permission,发起私聊需要用户登录，qq登录授权失败。微信点击没有反应。微博点击没有反应。,primary_clue,38,34,发起私聊需要用户登录 qq登录授权失败 微信点击没有反应 微博点击没有反应,1,
10010000002529,不管对方语音发什么收到的只有一个结果，而且女声变男声，但是发送方那里是正常的,不管对方语音发什么收到的只有一个结果，而且女声变男声，但是发送方那里是正常的,,Functional-Media,message_send,audio,wrong_value,message_send.audio.wrong_value,N,High,1,途牛,途牛,10010000002529,message_send.audio.wrong_value,不管对方语音发什么收到的只有一个结果，而且女声变男声，但是发送方那里是正常的,primary_clue,38,36,不管对方语音发什么收到的只有一个结果 而且女声变男声 但是发送方那里是正常的,1,
10010000006189,在聊天界面切换到其他应用再切换回来时，有很大概率出现分享提示框(莫名其妙的),在聊天界面切换到其他应用再切换回来时，有很大概率出现分享提示框(莫名其妙的),,Functional-Share,share,page_view,other,share.page_view.other,N,High,1,途牛,途牛,10010000006189,share.page_view.other,在聊天界面切换到其他应用再切换回来时，有很大概率出现分享提示框(莫名其妙的),primary_clue,38,35,在聊天界面切换到其他应用再切换回来时 有很大概率出现分享提示框 莫名其妙的,1,
10010000002804,私聊过程中图片没发送成功的情况下，不能重新发送，只能删除或取消，影响用户体验,私聊过程中图片没发送成功的情况下，不能重新发送，只能删除或取消，影响用户体验,,Functional-Social,private_chat,image_banner,cannot_or_fail,private_chat.image_banner.cannot_or_fail,N,High,1,途牛,途牛,10010000002804,private_chat.image_banner.cannot_or_fail,私聊过程中图片没发送成功的情况下，不能重新发送，只能删除或取消，影响用户体验,primary_clue,38,35,私聊过程中图片没发送成功的情况下 不能重新发送 只能删除或取消 影响用户体验,1,
10010000002809,在荣耀6x手机中，当评论时会出现评论的字只显示一半，且无发表评论按钮，不友好,在荣耀6x手机中，当评论时会出现评论的字只显示一半，且无发表评论按钮，不友好,,UI/Display,comment,button_icon,other,comment.button_icon.other,N,Medium,1,途牛,途牛,10010000002809,comment.button_icon.other,在荣耀6x手机中，当评论时会出现评论的字只显示一半，且无发表评论按钮，不友好,primary_clue,38,35,在荣耀6x手机中 当评论时会出现评论的字只显示一半 且无发表评论按钮 不友好,1,
10010000005794,发送和接受的信息，有时候有提示，有声音，有时候没有提示，没有声音，时有时无。,发送和接受的信息，有时候有提示，有声音，有时候没有提示，没有声音，时有时无。,,Functional-Media,message_send,audio,no_prompt,message_send.audio.no_prompt,N,High,1,途牛,途牛,10010000005794,message_send.audio.no_prompt,发送和接受的信息，有时候有提示，有声音，有时候没有提示，没有声音，时有时无。,primary_clue,38,32,发送和接受的信息 有时候有提示 有声音 有时候没有提示 没有声音 时有时无,1,
10010000003490,与好友聊天自己的发言开始在右边，程序重新进入后气泡会移动到左边并且不显示姓名,与好友聊天自己的发言开始在右边，程序重新进入后气泡会移动到左边并且不显示姓名,,Functional-Social,message_send,chat,display_missing,message_send.chat.display_missing,N,High,1,途牛,途牛,10010000003490,message_send.chat.display_missing,与好友聊天自己的发言开始在右边，程序重新进入后气泡会移动到左边并且不显示姓名,primary_clue,38,37,与好友聊天自己的发言开始在右边 程序重新进入后气泡会移动到左边并且不显示姓名,1,
10010000003476,截图完毕，等待几秒，弹出分享界面，分享至qq，微信，朋友圈没反应，即不能跳转,截图完毕，等待几秒，弹出分享界面，分享至qq，微信，朋友圈没反应，即不能跳转,,Functional-Share,share,page_view,cannot_or_fail,share.page_view.cannot_or_fail,N,High,1,途牛,途牛,10010000003476,share.page_view.cannot_or_fail,截图完毕，等待几秒，弹出分享界面，分享至qq，微信，朋友圈没反应，即不能跳转,primary_clue,38,32,截图完毕 等待几秒 弹出分享界面 分享至qq 微信 朋友圈没反应 即不能跳转,1,
10010000003769,在私聊页面，接受到对方发来是旅游图片分享，图片很不清晰，影响他人旅游的兴趣度,在私聊页面，接受到对方发来是旅游图片分享，图片很不清晰，影响他人旅游的兴趣度,,Functional-Share,share,page_view,other,share.page_view.other,N,High,1,途牛,途牛,10010000003769,share.page_view.other,在私聊页面，接受到对方发来是旅游图片分享，图片很不清晰，影响他人旅游的兴趣度,primary_clue,38,35,在私聊页面 接受到对方发来是旅游图片分享 图片很不清晰 影响他人旅游的兴趣度,1,
10010000004915,用户头像选择本地图片不能修改，选择照相时可以修改，之后，本地图片也可以修改了,用户头像选择本地图片不能修改，选择照相时可以修改，之后，本地图片也可以修改了,,UI/Display,other,image_banner,cannot_or_fail,other.image_banner.cannot_or_fail,N,Medium,1,途牛,途牛,10010000004915,other.image_banner.cannot_or_fail,用户头像选择本地图片不能修改，选择照相时可以修改，之后，本地图片也可以修改了,primary_clue,38,35,用户头像选择本地图片不能修改 选择照相时可以修改 之后 本地图片也可以修改了,1,
10010000004407,语音输入时收入音量提醒标志无变化，导致用户不确定是否正确录取或者音量是否足够,语音输入时收入音量提醒标志无变化，导致用户不确定是否正确录取或者音量是否足够,,Functional-Media,notification,audio,other,notification.audio.other,N,High,1,途牛,途牛,10010000004407,notification.audio.other,语音输入时收入音量提醒标志无变化，导致用户不确定是否正确录取或者音量是否足够,primary_clue,38,37,语音输入时收入音量提醒标志无变化 导致用户不确定是否正确录取或者音量是否足够,1,
10010000005108,没有注册个人详细信息的用户均可以体验所有功能，会导致大量虚假信息的出现与传播,没有注册个人详细信息的用户均可以体验所有功能，会导致大量虚假信息的出现与传播,,Functional-Account,register,other,other,register.other.other,N,High,1,途牛,途牛,10010000005108,register.other.other,没有注册个人详细信息的用户均可以体验所有功能，会导致大量虚假信息的出现与传播,primary_clue,38,37,没有注册个人详细信息的用户均可以体验所有功能 会导致大量虚假信息的出现与传播,1,
10010000004673,收到好友消息，没有提示，必须点开好友头像，发起私聊，才能看到好友发给我的消息,收到好友消息，没有提示，必须点开好友头像，发起私聊，才能看到好友发给我的消息,,Functional-Social,private_chat,chat,no_prompt,private_chat.chat.no_prompt,N,High,1,途牛,途牛,10010000004673,private_chat.chat.no_prompt,收到好友消息，没有提示，必须点开好友头像，发起私聊，才能看到好友发给我的消息,primary_clue,38,34,收到好友消息 没有提示 必须点开好友头像 发起私聊 才能看到好友发给我的消息,1,
10010000004925,在分享我的问题到微博时，出现无法分享的问题。报错“文件不存在（C8998）”,在分享我的问题到微博时，出现无法分享的问题。报错“文件不存在（C8998）”,,Functional-Share,share,share_panel,cannot_share,share.share_panel.cannot_share,N,High,1,途牛,途牛,10010000004925,share.share_panel.cannot_share,在分享我的问题到微博时，出现无法分享的问题。报错“文件不存在（C8998）”,primary_clue,38,32,在分享我的问题到微博时 出现无法分享的问题 报错 文件不存在 c8998,1,
10010000006123,"联系人好友没有分组功能，或者按用户名手写字母排序，用A,B,C,D分隔开来。","联系人好友没有分组功能，或者按用户名手写字母排序，用A,B,C,D分隔开来。",,Functional-Social,sort,chat,other,sort.chat.other,N,High,1,途牛,途牛,10010000006123,sort.chat.other,"联系人好友没有分组功能，或者按用户名手写字母排序，用A,B,C,D分隔开来。",primary_clue,38,32,联系人好友没有分组功能 或者按用户名手写字母排序 用a b c d分隔开来,1,
10010000005385,在私聊页面，点击对方分享的旅游图片，发现很不清晰，但对方的拍的图片是清晰的。,在私聊页面，点击对方分享的旅游图片，发现很不清晰，但对方的拍的图片是清晰的。,,Functional-Share,share,page_view,other,share.page_view.other,N,High,1,途牛,途牛,10010000005385,share.page_view.other,在私聊页面，点击对方分享的旅游图片，发现很不清晰，但对方的拍的图片是清晰的。,primary_clue,38,34,在私聊页面 点击对方分享的旅游图片 发现很不清晰 但对方的拍的图片是清晰的,1,
10010000006895,"1.投诉界面里，用户只能输入文字，不能上传图片等
2.一个换行符也占用一个字",投诉界面里，用户只能输入文字，不能上传图片等,一个换行符也占用一个字,Input/Validation,other,page_view,cannot_or_fail,other.page_view.cannot_or_fail,Y,Medium,2,途牛,途牛,10010000006895,other.page_view.cannot_or_fail,投诉界面里，用户只能输入文字，不能上传图片等,primary_clue,22,20,投诉界面里 用户只能输入文字 不能上传图片等,1,
10010000006224,界面信息缺陷。个人信息页面顶部无页面名，对用户而言缺乏明确的页面定位的概念。,界面信息缺陷。个人信息页面顶部无页面名，对用户而言缺乏明确的页面定位的概念。,,Functional-Tracking,gps_track,page_view,other,gps_track.page_view.other,N,High,1,途牛,途牛,10010000006224,gps_track.page_view.other,界面信息缺陷。个人信息页面顶部无页面名，对用户而言缺乏明确的页面定位的概念。,primary_clue,38,35,界面信息缺陷 个人信息页面顶部无页面名 对用户而言缺乏明确的页面定位的概念,1,
10010000004201,当用户下拉聊天框的时候没有正在刷新聊天记录的提示，刷新完毕之后没有提示已刷新！,当用户下拉聊天框的时候没有正在刷新聊天记录的提示，刷新完毕之后没有提示已刷新！,,Functional-Social,message_send,list_item,no_prompt,message_send.list_item.no_prompt,N,High,1,途牛,途牛,10010000004201,message_send.list_item.no_prompt,当用户下拉聊天框的时候没有正在刷新聊天记录的提示，刷新完毕之后没有提示已刷新！,primary_clue,39,37,当用户下拉聊天框的时候没有正在刷新聊天记录的提示 刷新完毕之后没有提示已刷新,1,
10010000003235,这个页面没有分享按钮，但用系统的截图工具截图后总是会出现这个方框（截图后必现）,这个页面没有分享按钮，但用系统的截图工具截图后总是会出现这个方框（截图后必现）,,Functional-Share,share,button_icon,other,share.button_icon.other,N,High,1,途牛,途牛,10010000003235,share.button_icon.other,这个页面没有分享按钮，但用系统的截图工具截图后总是会出现这个方框（截图后必现）,primary_clue,39,36,这个页面没有分享按钮 但用系统的截图工具截图后总是会出现这个方框 截图后必现,1,
10010000002464,长按私聊图片，点击删除和取消选项。删除作用可运作，取消不能作用，没有任何反应。,长按私聊图片，点击删除和取消选项。删除作用可运作，取消不能作用，没有任何反应。,,Functional-Social,private_chat,image_banner,cannot_or_fail,private_chat.image_banner.cannot_or_fail,N,High,1,途牛,途牛,10010000002464,private_chat.image_banner.cannot_or_fail,长按私聊图片，点击删除和取消选项。删除作用可运作，取消不能作用，没有任何反应。,primary_clue,39,34,长按私聊图片 点击删除和取消选项 删除作用可运作 取消不能作用 没有任何反应,1,
10010000002755,"重启途牛,再次进入刚才发送大量表情的页面时,系统卡死,异常退出。
无法截取图片","重启途牛,再次进入刚才发送大量表情的页面时,系统卡死,异常退出。",无法截取图片,Performance/Freeze,message_send,page_view,freeze,message_send.page_view.freeze,Y,Medium,2,途牛,途牛,10010000002755,message_send.page_view.freeze,"重启途牛,再次进入刚才发送大量表情的页面时,系统卡死,异常退出。",primary_clue,32,28,重启途牛 再次进入刚才发送大量表情的页面时 系统卡死 异常退出,1,
10010000003958,"当昵称比较长时，""我的""页面中，昵称右侧的编辑信息按钮会被专属顾问按钮遮挡住。","当昵称比较长时，""我的""页面中，昵称右侧的编辑信息按钮会被专属顾问按钮遮挡住。",,UI/Display,other,button_icon,layout_issue,other.button_icon.layout_issue,N,High,1,途牛,途牛,10010000003958,other.button_icon.layout_issue,"当昵称比较长时，""我的""页面中，昵称右侧的编辑信息按钮会被专属顾问按钮遮挡住。",primary_clue,39,34,当昵称比较长时 我的 页面中 昵称右侧的编辑信息按钮会被专属顾问按钮遮挡住,1,
10010000007194,当对方被我投诉后，无法知道任何被投诉信息，请添加投诉提醒功能，提醒对方被投诉！,当对方被我投诉后，无法知道任何被投诉信息，请添加投诉提醒功能，提醒对方被投诉！,,Other,notification,other,cannot_or_fail,notification.other.cannot_or_fail,N,Medium,1,途牛,途牛,10010000007194,notification.other.cannot_or_fail,当对方被我投诉后，无法知道任何被投诉信息，请添加投诉提醒功能，提醒对方被投诉！,primary_clue,39,35,当对方被我投诉后 无法知道任何被投诉信息 请添加投诉提醒功能 提醒对方被投诉,1,
10010000003698,如果需要加好友，必须先关注同一个人才能互相关注，可以考虑增加直接搜索加好友功能,如果需要加好友，必须先关注同一个人才能互相关注，可以考虑增加直接搜索加好友功能,,Functional-Search,search,chat,other,search.chat.other,N,High,1,途牛,途牛,10010000003698,search.chat.other,如果需要加好友，必须先关注同一个人才能互相关注，可以考虑增加直接搜索加好友功能,primary_clue,39,37,如果需要加好友 必须先关注同一个人才能互相关注 可以考虑增加直接搜索加好友功能,1,
10010000004351,在页面开始的定位系统中，无法定位，一开始的定位就是上海，但是真正的位置是在昆明,在页面开始的定位系统中，无法定位，一开始的定位就是上海，但是真正的位置是在昆明,,Functional-Tracking,gps_track,page_view,cannot_or_fail,gps_track.page_view.cannot_or_fail,N,High,1,途牛,途牛,10010000004351,gps_track.page_view.cannot_or_fail,在页面开始的定位系统中，无法定位，一开始的定位就是上海，但是真正的位置是在昆明,primary_clue,39,36,在页面开始的定位系统中 无法定位 一开始的定位就是上海 但是真正的位置是在昆明,1,
10010000005263,收到陌生用户或已互相关用户的私聊语音时，不能正确播放，且在语音较短时会出现闪退,收到陌生用户或已互相关用户的私聊语音时，不能正确播放，且在语音较短时会出现闪退,,Crash,private_chat,chat,crash,private_chat.chat.crash,N,High,1,途牛,途牛,10010000005263,private_chat.chat.crash,收到陌生用户或已互相关用户的私聊语音时，不能正确播放，且在语音较短时会出现闪退,primary_clue,39,37,收到陌生用户或已互相关用户的私聊语音时 不能正确播放 且在语音较短时会出现闪退,1,
10010000005212,只有发帖或留言等的活跃用户才能被陌生用户以浏览帖子或留言的方式发现，并发起私聊,只有发帖或留言等的活跃用户才能被陌生用户以浏览帖子或留言的方式发现，并发起私聊,,Functional-Social,private_chat,list_item,other,private_chat.list_item.other,N,High,1,途牛,途牛,10010000005212,private_chat.list_item.other,只有发帖或留言等的活跃用户才能被陌生用户以浏览帖子或留言的方式发现，并发起私聊,primary_clue,39,38,只有发帖或留言等的活跃用户才能被陌生用户以浏览帖子或留言的方式发现 并发起私聊,1,
10010000006020,一个账号可以多设备登录，其他账号回复该账号信息时，不能在多台设备同时接收信息。,一个账号可以多设备登录，其他账号回复该账号信息时，不能在多台设备同时接收信息。,,Functional-Account,login,other,cannot_or_fail,login.other.cannot_or_fail,N,High,1,途牛,途牛,10010000006020,login.other.cannot_or_fail,一个账号可以多设备登录，其他账号回复该账号信息时，不能在多台设备同时接收信息。,primary_clue,39,36,一个账号可以多设备登录 其他账号回复该账号信息时 不能在多台设备同时接收信息,1,
10010000004723,"当点击之前因发送大量表情而异常退出的对话时, 系统仍然异常,卡死,然后异常退出","当点击之前因发送大量表情而异常退出的对话时, 系统仍然异常,卡死,然后异常退出",,Performance/Freeze,message_send,other,freeze,message_send.other.freeze,N,High,1,途牛,途牛,10010000004723,message_send.other.freeze,"当点击之前因发送大量表情而异常退出的对话时, 系统仍然异常,卡死,然后异常退出",primary_clue,39,35,当点击之前因发送大量表情而异常退出的对话时 系统仍然异常 卡死 然后异常退出,1,
10010000005412,被投诉的账号只能接受不能发送消息，而实际上权限弄反了，成为只能发送不能接受信息,被投诉的账号只能接受不能发送消息，而实际上权限弄反了，成为只能发送不能接受信息,,Functional-Account,message_send,chat,cannot_send,message_send.chat.cannot_send,N,High,1,途牛,途牛,10010000005412,message_send.chat.cannot_send,被投诉的账号只能接受不能发送消息，而实际上权限弄反了，成为只能发送不能接受信息,primary_clue,39,37,被投诉的账号只能接受不能发送消息 而实际上权限弄反了 成为只能发送不能接受信息,1,
10010000005627,用户在注册后，头像默认都是黑灰色的，比较难看，且没有区分度，建议改进默认头像。,用户在注册后，头像默认都是黑灰色的，比较难看，且没有区分度，建议改进默认头像。,,Functional-Account,register,other,other,register.other.other,N,High,1,途牛,途牛,10010000005627,register.other.other,用户在注册后，头像默认都是黑灰色的，比较难看，且没有区分度，建议改进默认头像。,primary_clue,39,34,用户在注册后 头像默认都是黑灰色的 比较难看 且没有区分度 建议改进默认头像,1,
10010000005857,与好友进行私聊的时候，如果在消息输入框中输入多行消息时候。前面的消息会不可见。,与好友进行私聊的时候，如果在消息输入框中输入多行消息时候。前面的消息会不可见。,,Functional-Social,private_chat,input_box,other,private_chat.input_box.other,N,High,1,途牛,途牛,10010000005857,private_chat.input_box.other,与好友进行私聊的时候，如果在消息输入框中输入多行消息时候。前面的消息会不可见。,primary_clue,39,36,与好友进行私聊的时候 如果在消息输入框中输入多行消息时候 前面的消息会不可见,1,
10010000006328,在对话框中只能给对方发送语音文字照片，不能发送类似于小视频定位以及其他的信息。,在对话框中只能给对方发送语音文字照片，不能发送类似于小视频定位以及其他的信息。,,Functional-Tracking,message_send,gps,cannot_send,message_send.gps.cannot_send,N,High,1,途牛,途牛,10010000006328,message_send.gps.cannot_send,在对话框中只能给对方发送语音文字照片，不能发送类似于小视频定位以及其他的信息。,primary_clue,39,37,在对话框中只能给对方发送语音文字照片 不能发送类似于小视频定位以及其他的信息,1,
10010000006952,在首次，系统提醒位置获取时，选择拒绝，之后再次进入，不能获取位置信息，影响体验,在首次，系统提醒位置获取时，选择拒绝，之后再次进入，不能获取位置信息，影响体验,,UI/Display,notification,other,cannot_or_fail,notification.other.cannot_or_fail,N,Medium,1,途牛,途牛,10010000006952,notification.other.cannot_or_fail,在首次，系统提醒位置获取时，选择拒绝，之后再次进入，不能获取位置信息，影响体验,primary_clue,39,34,在首次 系统提醒位置获取时 选择拒绝 之后再次进入 不能获取位置信息 影响体验,1,
10010000006892,当你聊天时点进聊天进去突然发现自己的聊天记录出现在最左边，误以为是别人回消息了,当你聊天时点进聊天进去突然发现自己的聊天记录出现在最左边，误以为是别人回消息了,,Functional-Social,message_send,list_item,wrong_value,message_send.list_item.wrong_value,N,High,1,途牛,途牛,10010000006892,message_send.list_item.wrong_value,当你聊天时点进聊天进去突然发现自己的聊天记录出现在最左边，误以为是别人回消息了,primary_clue,39,38,当你聊天时点进聊天进去突然发现自己的聊天记录出现在最左边 误以为是别人回消息了,1,
10010000002225,如第四张图，当把价格范围拖动到“600~不限”时，发生闪退，闪退回第二张图的界面,如第四张图，当把价格范围拖动到“600~不限”时，发生闪退，闪退回第二张图的界面,,Crash,settings,slider,crash,settings.slider.crash,N,High,1,途牛,途牛,10010000002225,settings.slider.crash,如第四张图，当把价格范围拖动到“600~不限”时，发生闪退，闪退回第二张图的界面,primary_clue,40,34,如第四张图 当把价格范围拖动到 600 不限 时 发生闪退 闪退回第二张图的界面,1,
10010000001907,选择好机票后推荐保险，勾选之后取消机票订单，保险订单仍然存在，仍然有可能被购买到,选择好机票后推荐保险，勾选之后取消机票订单，保险订单仍然存在，仍然有可能被购买到,,Functional-Commerce,shopping,commerce,other,shopping.commerce.other,N,High,1,途牛,途牛,10010000001907,shopping.commerce.other,选择好机票后推荐保险，勾选之后取消机票订单，保险订单仍然存在，仍然有可能被购买到,primary_clue,40,37,选择好机票后推荐保险 勾选之后取消机票订单 保险订单仍然存在 仍然有可能被购买到,1,
10010000002206,点击微博分享，首先弹出的不是登录账号，而是分享内容，编辑好分享内容才显示登录账号,点击微博分享，首先弹出的不是登录账号，而是分享内容，编辑好分享内容才显示登录账号,,Functional-Account,login,share_panel,other,login.share_panel.other,N,High,1,途牛,途牛,10010000002206,login.share_panel.other,点击微博分享，首先弹出的不是登录账号，而是分享内容，编辑好分享内容才显示登录账号,primary_clue,40,37,点击微博分享 首先弹出的不是登录账号 而是分享内容 编辑好分享内容才显示登录账号,1,
10010000002920,投诉的时候，只能输入信息，没有提示投诉的原因。投诉体交后，反馈给用户的消息不明确,投诉的时候，只能输入信息，没有提示投诉的原因。投诉体交后，反馈给用户的消息不明确,,Functional-Social,message_send,chat,wrong_value,message_send.chat.wrong_value,N,High,1,途牛,途牛,10010000002920,message_send.chat.wrong_value,投诉的时候，只能输入信息，没有提示投诉的原因。投诉体交后，反馈给用户的消息不明确,primary_clue,40,36,投诉的时候 只能输入信息 没有提示投诉的原因 投诉体交后 反馈给用户的消息不明确,1,
10010000003042,进入群聊界面后，提示还没有群组，无法进行聊天，但是没有如何进行建群组聊天的提示。,进入群聊界面后，提示还没有群组，无法进行聊天，但是没有如何进行建群组聊天的提示。,,Functional-Social,groupchat,page_view,cannot_or_fail,groupchat.page_view.cannot_or_fail,N,High,1,途牛,途牛,10010000003042,groupchat.page_view.cannot_or_fail,进入群聊界面后，提示还没有群组，无法进行聊天，但是没有如何进行建群组聊天的提示。,primary_clue,40,36,进入群聊界面后 提示还没有群组 无法进行聊天 但是没有如何进行建群组聊天的提示,1,
10010000004329,在私聊界面点击拍照发送，拍照确认后，在图片预览界面有一定概率无法加载刚拍摄的照片,在私聊界面点击拍照发送，拍照确认后，在图片预览界面有一定概率无法加载刚拍摄的照片,,Network/Loading,private_chat,page_view,load_fail,private_chat.page_view.load_fail,N,High,1,途牛,途牛,10010000004329,private_chat.page_view.load_fail,在私聊界面点击拍照发送，拍照确认后，在图片预览界面有一定概率无法加载刚拍摄的照片,primary_clue,40,38,在私聊界面点击拍照发送 拍照确认后 在图片预览界面有一定概率无法加载刚拍摄的照片,1,
10010000005845,发起结伴里 点击想去哪  点击输入框后 手机返回键失效 只能点击输入框后方的取消,发起结伴里 点击想去哪 点击输入框后 手机返回键失效 只能点击输入框后方的取消,,Input/Validation,other,input_box,wrong_value,other.input_box.wrong_value,N,High,1,途牛,途牛,10010000005845,other.input_box.wrong_value,发起结伴里 点击想去哪 点击输入框后 手机返回键失效 只能点击输入框后方的取消,primary_clue,39,35,发起结伴里 点击想去哪 点击输入框后 手机返回键失效 只能点击输入框后方的取消,1,
10010000003399,进入界面的速度太慢了，从一个页面调转到另一个页面的时候，很慢，很卡。会白屏一会。,进入界面的速度太慢了，从一个页面调转到另一个页面的时候，很慢，很卡。会白屏一会。,,Network/Loading,other,page_view,load_fail,other.page_view.load_fail,N,High,1,途牛,途牛,10010000003399,other.page_view.load_fail,进入界面的速度太慢了，从一个页面调转到另一个页面的时候，很慢，很卡。会白屏一会。,primary_clue,40,35,进入界面的速度太慢了 从一个页面调转到另一个页面的时候 很慢 很卡 会白屏一会,1,
10010000004317,"在聊天中对自己发出去的消息进行删除,只是对自己本地聊天记录的删除，并不是撤回消息","在聊天中对自己发出去的消息进行删除,只是对自己本地聊天记录的删除，并不是撤回消息",,Functional-Social,message_send,list_item,wrong_value,message_send.list_item.wrong_value,N,High,1,途牛,途牛,10010000004317,message_send.list_item.wrong_value,"在聊天中对自己发出去的消息进行删除,只是对自己本地聊天记录的删除，并不是撤回消息",primary_clue,40,38,在聊天中对自己发出去的消息进行删除 只是对自己本地聊天记录的删除 并不是撤回消息,1,
10010000004348,有时打开私聊时 之前用户本人的聊天记录在左侧(本来应该是对方的聊天信息在的一侧),有时打开私聊时 之前用户本人的聊天记录在左侧(本来应该是对方的聊天信息在的一侧),,Functional-Social,private_chat,list_item,wrong_value,private_chat.list_item.wrong_value,N,High,1,途牛,途牛,10010000004348,private_chat.list_item.wrong_value,有时打开私聊时 之前用户本人的聊天记录在左侧(本来应该是对方的聊天信息在的一侧),primary_clue,40,37,有时打开私聊时 之前用户本人的聊天记录在左侧 本来应该是对方的聊天信息在的一侧,1,
10010000004597,与陌生人私聊时，对方明明已经发送语音消息，我方却不能接收到。其他类型消息均正常。,与陌生人私聊时，对方明明已经发送语音消息，我方却不能接收到。其他类型消息均正常。,,Functional-Social,private_chat,chat,wrong_value,private_chat.chat.wrong_value,N,High,1,途牛,途牛,10010000004597,private_chat.chat.wrong_value,与陌生人私聊时，对方明明已经发送语音消息，我方却不能接收到。其他类型消息均正常。,primary_clue,40,36,与陌生人私聊时 对方明明已经发送语音消息 我方却不能接收到 其他类型消息均正常,1,
10010000004584,"信息提醒系统在后台情况下无法运行，同时信息接收会有延时。
并且没有及时回复功能。",信息提醒系统在后台情况下无法运行，同时信息接收会有延时。,并且没有及时回复功能。,Other,notification,other,cannot_or_fail,notification.other.cannot_or_fail,Y,Medium,2,途牛,途牛,10010000004584,notification.other.cannot_or_fail,信息提醒系统在后台情况下无法运行，同时信息接收会有延时。,primary_clue,28,26,信息提醒系统在后台情况下无法运行 同时信息接收会有延时,1,
10010000005260,经常性的在关注里或者粉丝里或者最近联系人中选择好友发起私聊，聊天窗口死机。如截图,经常性的在关注里或者粉丝里或者最近联系人中选择好友发起私聊，聊天窗口死机。如截图,,Performance/Freeze,private_chat,chat,freeze,private_chat.chat.freeze,N,High,1,途牛,途牛,10010000005260,private_chat.chat.freeze,经常性的在关注里或者粉丝里或者最近联系人中选择好友发起私聊，聊天窗口死机。如截图,primary_clue,40,38,经常性的在关注里或者粉丝里或者最近联系人中选择好友发起私聊 聊天窗口死机 如截图,1,
10010000005349,图片加载不出，不能完全加载手机相册中的图片，但是通过点击预览可以查看未加载的图片,图片加载不出，不能完全加载手机相册中的图片，但是通过点击预览可以查看未加载的图片,,UI/Display,other,image_banner,cannot_or_fail,other.image_banner.cannot_or_fail,N,Medium,1,途牛,途牛,10010000005349,other.image_banner.cannot_or_fail,图片加载不出，不能完全加载手机相册中的图片，但是通过点击预览可以查看未加载的图片,primary_clue,40,38,图片加载不出 不能完全加载手机相册中的图片 但是通过点击预览可以查看未加载的图片,1,
10010000005450,发起结伴功能中，选择位置界面，搜索关键字，不能准确匹配，甚至出现完全不匹配结果。,发起结伴功能中，选择位置界面，搜索关键字，不能准确匹配，甚至出现完全不匹配结果。,,Functional-Search,search,page_view,cannot_or_fail,search.page_view.cannot_or_fail,N,High,1,途牛,途牛,10010000005450,search.page_view.cannot_or_fail,发起结伴功能中，选择位置界面，搜索关键字，不能准确匹配，甚至出现完全不匹配结果。,primary_clue,40,35,发起结伴功能中 选择位置界面 搜索关键字 不能准确匹配 甚至出现完全不匹配结果,1,
10010000005893,没有设置个人隐私功能，没有对能加我好友和能找到我的人进行筛选，导致个人隐私被泄露,没有设置个人隐私功能，没有对能加我好友和能找到我的人进行筛选，导致个人隐私被泄露,,Functional-Social,settings,page_view,other,settings.page_view.other,N,High,1,途牛,途牛,10010000005893,settings.page_view.other,没有设置个人隐私功能，没有对能加我好友和能找到我的人进行筛选，导致个人隐私被泄露,primary_clue,40,38,没有设置个人隐私功能 没有对能加我好友和能找到我的人进行筛选 导致个人隐私被泄露,1,
10010000006005,在发图文模块中，点击当前地点，进入搜索地点界面，点击当前位置，就会不正常的退出。,在发图文模块中，点击当前地点，进入搜索地点界面，点击当前位置，就会不正常的退出。,,Functional-Search,search,page_view,other,search.page_view.other,N,High,1,途牛,途牛,10010000006005,search.page_view.other,在发图文模块中，点击当前地点，进入搜索地点界面，点击当前位置，就会不正常的退出。,primary_clue,40,35,在发图文模块中 点击当前地点 进入搜索地点界面 点击当前位置 就会不正常的退出,1,
